term_str,n,n_chars,p,i,pos_group,n_pos
starbucks,3,9,7.233970726531793e-06,17.076780809424605,NNP,2
stardate,1,8,2.4113235755105976e-06,18.661743310145763,NN,1
stardust,1,8,2.4113235755105976e-06,18.661743310145763,NNP,1
stare,86,5,0.0002073738274939114,12.235478555443665,NN,7
stared,3,6,7.233970726531793e-06,17.076780809424605,VBN,2
stares,226,6,0.0005449591280653951,10.841564347730575,VBZ,9
starfuckers,1,11,2.4113235755105976e-06,18.661743310145763,NNS,1
staring,129,7,0.00031106074124086713,11.650516054722509,VBG,6
stark,5,5,1.2056617877552988e-05,16.3398152152584,JJ,3
starla,412,6,0.0009934653131103662,9.975242782962544,NNP,6
starlaaaa,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
starlaaaaaaa,1,12,2.4113235755105976e-06,18.661743310145763,NNP,1
starlas,21,7,5.063779508572255e-05,14.269425887367003,NNP,2
starling,592,8,0.0014275035567022738,9.452289944516814,NNP,7
starlings,21,9,5.063779508572255e-05,14.269425887367003,NNP,1
starman,2,7,4.822647151021195e-06,17.661743310145763,JJ,2
starring,2,8,4.822647151021195e-06,17.661743310145763,VBG,2
starrrrrlaaaaaa,1,15,2.4113235755105976e-06,18.661743310145763,NNP,1
starry,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
stars,17,5,4.099250078368016e-05,14.574280468895424,NNS,3
start,117,5,0.00028212485833473995,11.791378590562358,VBP,8
started,29,7,6.992838368980734e-05,13.80376231501819,VBD,7
starters,2,8,4.822647151021195e-06,17.661743310145763,NN,1
starting,38,8,9.163029586940271e-05,13.413815796702178,VBG,5
startle,3,7,7.233970726531793e-06,17.076780809424605,NN,2
startled,36,8,8.680764871838151e-05,13.49181830870345,NNP,7
startles,6,8,1.4467941453063586e-05,16.076780809424605,NNS,3
startleseyes,1,12,2.4113235755105976e-06,18.661743310145763,NNS,1
startling,9,9,2.170191217959538e-05,15.49181830870345,NN,4
startlingly,1,11,2.4113235755105976e-06,18.661743310145763,VBD,1
starts,398,6,0.0009597067830532179,10.025118689602113,VBZ,6
starve,2,6,4.822647151021195e-06,17.661743310145763,NN,2
starving,6,8,1.4467941453063586e-05,16.076780809424605,NN,3
stash,7,5,1.6879265028574186e-05,15.854388388088159,NNP,2
stashdo,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
state,28,5,6.751706011429674e-05,13.854388388088159,NN,3
stated,1,6,2.4113235755105976e-06,18.661743310145763,VBN,1
stateline,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
stately,2,7,4.822647151021195e-06,17.661743310145763,JJ,1
statement,4,9,9.64529430204239e-06,16.661743310145763,NN,2
statements,1,10,2.4113235755105976e-06,18.661743310145763,NNS,1
stateroom,3,9,7.233970726531793e-06,17.076780809424605,NN,1
states,21,6,5.063779508572255e-05,14.269425887367003,NNPS,5
static,38,6,9.163029586940271e-05,13.413815796702178,NNP,6
stating,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
station,86,7,0.0002073738274939114,12.235478555443665,NN,4
stationed,1,9,2.4113235755105976e-06,18.661743310145763,VBN,2
stations,6,8,1.4467941453063586e-05,16.076780809424605,NN,6
statis,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
statistics,1,10,2.4113235755105976e-06,18.661743310145763,NNS,1
statuary,2,8,4.822647151021195e-06,17.661743310145763,NNP,2
statue,13,6,3.1347206481637774e-05,14.96130359200467,NNP,3
statues,5,7,1.2056617877552988e-05,16.3398152152584,NNS,3
statuesque,1,10,2.4113235755105976e-06,18.661743310145763,NN,1
stature,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
statured,1,8,2.4113235755105976e-06,18.661743310145763,JJ,1
status,4,6,9.64529430204239e-06,16.661743310145763,NN,2
stave,1,5,2.4113235755105976e-06,18.661743310145763,NN,1
stay,104,4,0.0002507776518531022,11.96130359200467,VB,6
stayed,4,6,9.64529430204239e-06,16.661743310145763,VBD,3
stayin,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
staying,8,7,1.929058860408478e-05,15.661743310145763,VBG,3
stays,24,5,5.7871765812254345e-05,14.076780809424607,VBZ,6
ste,1,3,2.4113235755105976e-06,18.661743310145763,NNP,1
stea,1,4,2.4113235755105976e-06,18.661743310145763,NNP,1
steadies,3,8,7.233970726531793e-06,17.076780809424605,VBZ,3
steadily,6,8,1.4467941453063586e-05,16.076780809424605,RB,4
steady,20,6,4.822647151021195e-05,14.339815215258401,JJ,5
steadying,2,9,4.822647151021195e-06,17.661743310145763,NN,2
steak,5,5,1.2056617877552988e-05,16.3398152152584,NN,1
steaks,5,6,1.2056617877552988e-05,16.3398152152584,NN,2
steal,4,5,9.64529430204239e-06,16.661743310145763,VB,3
stealing,3,8,7.233970726531793e-06,17.076780809424605,VBG,2
steals,3,6,7.233970726531793e-06,17.076780809424605,VBZ,2
stealth,1,7,2.4113235755105976e-06,18.661743310145763,JJ,1
stealthily,1,10,2.4113235755105976e-06,18.661743310145763,RB,1
steam,16,5,3.858117720816956e-05,14.661743310145763,NN,4
steamer,1,7,2.4113235755105976e-06,18.661743310145763,NN,2
steaming,7,8,1.6879265028574186e-05,15.854388388088159,VBG,5
steamrollering,1,14,2.4113235755105976e-06,18.661743310145763,VBG,1
steamtable,1,10,2.4113235755105976e-06,18.661743310145763,NNP,1
steamy,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
steel,32,5,7.716235441633912e-05,13.661743310145763,NN,3
steelbalde,1,10,2.4113235755105976e-06,18.661743310145763,NN,1
steeliest,1,9,2.4113235755105976e-06,18.661743310145763,JJS,1
steels,5,6,1.2056617877552988e-05,16.3398152152584,VBZ,3
steely,1,6,2.4113235755105976e-06,18.661743310145763,RB,2
steep,5,5,1.2056617877552988e-05,16.3398152152584,JJ,1
steeples,1,8,2.4113235755105976e-06,18.661743310145763,NNS,2
steeply,1,7,2.4113235755105976e-06,18.661743310145763,VB,2
steer,2,5,4.822647151021195e-06,17.661743310145763,NNP,3
steering,5,8,1.2056617877552988e-05,16.3398152152584,VBG,2
steeringwheel,1,13,2.4113235755105976e-06,18.661743310145763,NNP,1
steers,4,6,9.64529430204239e-06,16.661743310145763,VBZ,3
stein,1,5,2.4113235755105976e-06,18.661743310145763,NN,1
stellar,1,7,2.4113235755105976e-06,18.661743310145763,JJ,1
stem,2,4,4.822647151021195e-06,17.661743310145763,NN,1
stench,11,6,2.6524559330616575e-05,15.202311691508466,NN,3
step,81,4,0.00019531720961635842,12.321893307261139,NN,6
steph,11,5,2.6524559330616575e-05,15.202311691508466,NNP,1
stephaine,1,9,2.4113235755105976e-06,18.661743310145763,NNP,1
stephanie,568,9,0.0013696317908900196,9.511996190641081,NNP,6
stephanies,69,10,0.00016638132671023125,12.553218853367595,NNP,2
stephaniesearches,1,17,2.4113235755105976e-06,18.661743310145763,NNP,1
stephen,2,7,4.822647151021195e-06,17.661743310145763,NNP,1
stepladder,1,10,2.4113235755105976e-06,18.661743310145763,NN,1
stepmom,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
stepped,2,7,4.822647151021195e-06,17.661743310145763,VBN,2
stepping,14,8,3.375853005714837e-05,14.854388388088159,VBG,3
steps,270,5,0.0006510573653878614,10.584927713094933,NNS,7
stepsi,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
ster,1,4,2.4113235755105976e-06,18.661743310145763,NN,1
stereo,8,6,1.929058860408478e-05,15.661743310145763,NN,4
sterile,3,7,7.233970726531793e-06,17.076780809424605,NNP,4
sterility,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
stern,16,5,3.858117720816956e-05,14.661743310145763,JJ,4
sternly,2,7,4.822647151021195e-06,17.661743310145763,VBP,4
sterno,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
steroidsokay,1,12,2.4113235755105976e-06,18.661743310145763,NNP,1
stetson,3,7,7.233970726531793e-06,17.076780809424605,NNP,1
steuben,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
steve,1,5,2.4113235755105976e-06,18.661743310145763,NNP,3
steven,2,6,4.822647151021195e-06,17.661743310145763,NNP,1
stevens,2,7,4.822647151021195e-06,17.661743310145763,NNP,1
stevie,26,6,6.269441296327555e-05,13.96130359200467,NNP,3
stevies,2,7,4.822647151021195e-06,17.661743310145763,NNP,1
stew,3,4,7.233970726531793e-06,17.076780809424605,NN,2
steward,2,7,4.822647151021195e-06,17.661743310145763,NNP,2
stewardess,10,10,2.4113235755105977e-05,15.339815215258401,NNP,3
stewards,2,8,4.822647151021195e-06,17.661743310145763,NNP,2
stewart,2,7,4.822647151021195e-06,17.661743310145763,NNP,1
stewarts,1,8,2.4113235755105976e-06,18.661743310145763,NNP,1
stewing,1,7,2.4113235755105976e-06,18.661743310145763,VBG,2
stews,3,5,7.233970726531793e-06,17.076780809424605,VBZ,3
sthe,1,4,2.4113235755105976e-06,18.661743310145763,VBZ,1
sther,1,5,2.4113235755105976e-06,18.661743310145763,NNP,1
sthsr,1,5,2.4113235755105976e-06,18.661743310145763,NN,1
stick,30,5,7.233970726531794e-05,13.754852714537245,NN,6
sticker,4,7,9.64529430204239e-06,16.661743310145763,NNP,2
stickers,1,8,2.4113235755105976e-06,18.661743310145763,NNP,3
sticking,25,8,6.028308938776494e-05,14.017887120371038,VBG,2
sticks,36,6,8.680764871838151e-05,13.49181830870345,VBZ,6
sticky,5,6,1.2056617877552988e-05,16.3398152152584,JJ,3
stiff,5,5,1.2056617877552988e-05,16.3398152152584,NN,3
stiffens,3,8,7.233970726531793e-06,17.076780809424605,NN,4
stiffly,3,7,7.233970726531793e-06,17.076780809424605,NN,3
stiffs,2,6,4.822647151021195e-06,17.661743310145763,NN,2
stiffy,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
stifl,1,5,2.4113235755105976e-06,18.661743310145763,NN,1
stifle,1,6,2.4113235755105976e-06,18.661743310145763,VB,1
stifled,2,7,4.822647151021195e-06,17.661743310145763,VBN,1
stifling,1,8,2.4113235755105976e-06,18.661743310145763,NN,2
stiletto,2,8,4.822647151021195e-06,17.661743310145763,NNP,1
still,446,5,0.0010754503146777265,9.860843410225458,RB,10
stillhum,1,8,2.4113235755105976e-06,18.661743310145763,NN,1
stillin,1,7,2.4113235755105976e-06,18.661743310145763,JJ,1
stilling,1,8,2.4113235755105976e-06,18.661743310145763,VBG,1
stillness,3,9,7.233970726531793e-06,17.076780809424605,NN,3
stills,3,6,7.233970726531793e-06,17.076780809424605,NNP,4
stimulate,1,9,2.4113235755105976e-06,18.661743310145763,VB,1
stimuli,2,7,4.822647151021195e-06,17.661743310145763,NN,2
sting,2,5,4.822647151021195e-06,17.661743310145763,NN,3
stink,4,5,9.64529430204239e-06,16.661743310145763,VB,3
stinking,1,8,2.4113235755105976e-06,18.661743310145763,VBG,1
stinks,3,6,7.233970726531793e-06,17.076780809424605,VBD,3
stir,4,4,9.64529430204239e-06,16.661743310145763,VB,5
stirred,1,7,2.4113235755105976e-06,18.661743310145763,NN,2
stirring,2,8,4.822647151021195e-06,17.661743310145763,NNP,3
stirrups,4,8,9.64529430204239e-06,16.661743310145763,NN,1
stirs,12,5,2.8935882906127173e-05,15.076780809424607,NN,6
stitch,1,6,2.4113235755105976e-06,18.661743310145763,VB,1
stitched,2,8,4.822647151021195e-06,17.661743310145763,VBN,2
stitches,3,8,7.233970726531793e-06,17.076780809424605,NN,2
sto2s,1,5,2.4113235755105976e-06,18.661743310145763,NNP,1
stock,1,5,2.4113235755105976e-06,18.661743310145763,NN,3
stockbroker,1,11,2.4113235755105976e-06,18.661743310145763,NN,1
stocked,1,7,2.4113235755105976e-06,18.661743310145763,VBN,1
stocking,3,8,7.233970726531793e-06,17.076780809424605,VBG,2
stockpile,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
stogie,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
stoic,1,5,2.4113235755105976e-06,18.661743310145763,NN,1
stoically,1,9,2.4113235755105976e-06,18.661743310145763,RB,1
stokes,1,6,2.4113235755105976e-06,18.661743310145763,VBZ,2
stole,7,5,1.6879265028574186e-05,15.854388388088159,VBD,6
stolen,4,6,9.64529430204239e-06,16.661743310145763,VBN,5
stoli,3,5,7.233970726531793e-06,17.076780809424605,NNP,2
stomach,34,7,8.198500156736032e-05,13.574280468895424,NN,4
stomp,1,5,2.4113235755105976e-06,18.661743310145763,NNP,1
stomps,9,6,2.170191217959538e-05,15.49181830870345,VBZ,6
stone,20,5,4.822647151021195e-05,14.339815215258401,NN,5
stoned,6,6,1.4467941453063586e-05,16.076780809424605,VBD,4
stoner,2,6,4.822647151021195e-06,17.661743310145763,VBP,2
stones,2,6,4.822647151021195e-06,17.661743310145763,NNP,3
stonet,1,6,2.4113235755105976e-06,18.661743310145763,NNP,1
stoney,49,6,0.00011815485520001929,13.047033466030555,NNP,2
stoneys,3,7,7.233970726531793e-06,17.076780809424605,NNP,1
stood,8,5,1.929058860408478e-05,15.661743310145763,VBD,6
stool,6,5,1.4467941453063586e-05,16.076780809424605,NN,2
stoop,2,5,4.822647151021195e-06,17.661743310145763,NN,2
stoops,8,6,1.929058860408478e-05,15.661743310145763,NNP,3
stop,229,4,0.0005521930987919269,10.82253952204882,VB,8
stoplight,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
stopped,31,7,7.475103084082852e-05,13.707546999758888,VBN,7
stopper,3,7,7.233970726531793e-06,17.076780809424605,NN,1
stopping,27,8,6.510573653878615e-05,13.906855807982295,VBG,6
stops,289,5,0.0006968725133225628,10.486817627645085,VBZ,8
stopstandstare,1,14,2.4113235755105976e-06,18.661743310145763,VBP,1
storage,5,7,1.2056617877552988e-05,16.3398152152584,NN,2
store,34,5,8.198500156736032e-05,13.574280468895424,NN,3
storefront,5,10,1.2056617877552988e-05,16.3398152152584,NN,2
storeroom,1,9,2.4113235755105976e-06,18.661743310145763,NN,2
stores,10,6,2.4113235755105977e-05,15.339815215258401,NNS,3
stories,5,7,1.2056617877552988e-05,16.3398152152584,NNS,5
storm,24,5,5.7871765812254345e-05,14.076780809424607,NN,4
stormed,1,7,2.4113235755105976e-06,18.661743310145763,VBN,1
stormie,206,7,0.0004967326565551831,10.975242782962544,NNP,3
stormies,11,8,2.6524559330616575e-05,15.202311691508466,NNP,2
storming,2,8,4.822647151021195e-06,17.661743310145763,NNP,2
storms,6,6,1.4467941453063586e-05,16.076780809424605,VBZ,4
story,41,5,9.88642665959345e-05,13.304191305527679,NN,5
storybook,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
stout,1,5,2.4113235755105976e-06,18.661743310145763,NNP,2
stove,21,5,5.063779508572255e-05,14.269425887367003,NN,4
stoves,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
stow,1,4,2.4113235755105976e-06,18.661743310145763,NN,1
stowed,1,6,2.4113235755105976e-06,18.661743310145763,VBN,1
stows,2,5,4.822647151021195e-06,17.661743310145763,VBZ,1
straddles,7,9,1.6879265028574186e-05,15.854388388088159,VBZ,3
straddling,3,10,7.233970726531793e-06,17.076780809424605,VBG,1
straight,75,8,0.00018084926816329484,12.432924619649881,RB,8
straightaway,1,12,2.4113235755105976e-06,18.661743310145763,RB,2
straightened,1,12,2.4113235755105976e-06,18.661743310145763,VBN,1
straightening,2,13,4.822647151021195e-06,17.661743310145763,NN,3
straightens,11,11,2.6524559330616575e-05,15.202311691508466,VBZ,7
straightforward,1,15,2.4113235755105976e-06,18.661743310145763,JJ,1
strain,7,6,1.6879265028574186e-05,15.854388388088159,NN,2
strained,4,8,9.64529430204239e-06,16.661743310145763,NNP,3
straining,9,9,2.170191217959538e-05,15.49181830870345,VBG,4
strains,7,7,1.6879265028574186e-05,15.854388388088159,VBZ,6
strait,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
straits,1,7,2.4113235755105976e-06,18.661743310145763,NNS,2
strand,4,6,9.64529430204239e-06,16.661743310145763,NN,3
stranded,2,8,4.822647151021195e-06,17.661743310145763,VBD,1
strands,7,7,1.6879265028574186e-05,15.854388388088159,NNS,3
strange,71,7,0.00017120397386125244,12.511996190641081,JJ,6
strangely,12,9,2.8935882906127173e-05,15.076780809424607,RB,6
strangeness,1,11,2.4113235755105976e-06,18.661743310145763,NN,1
stranger,6,8,1.4467941453063586e-05,16.076780809424605,NN,3
strangers,4,9,9.64529430204239e-06,16.661743310145763,NNP,4
strangest,2,9,4.822647151021195e-06,17.661743310145763,NN,2
strangle,2,8,4.822647151021195e-06,17.661743310145763,VB,1
strangles,1,9,2.4113235755105976e-06,18.661743310145763,VBZ,1
strangling,3,10,7.233970726531793e-06,17.076780809424605,VBG,3
straniero,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
strap,4,5,9.64529430204239e-06,16.661743310145763,NN,3
strapped,9,8,2.170191217959538e-05,15.49181830870345,VBN,3
straps,2,6,4.822647151021195e-06,17.661743310145763,NN,3
strategic,1,9,2.4113235755105976e-06,18.661743310145763,NNP,1
strategically,1,13,2.4113235755105976e-06,18.661743310145763,RB,1
strategy,1,8,2.4113235755105976e-06,18.661743310145763,NN,1
strategys,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
stration,1,8,2.4113235755105976e-06,18.661743310145763,NN,1
straw,7,5,1.6879265028574186e-05,15.854388388088159,NNP,3
stray,4,5,9.64529430204239e-06,16.661743310145763,NNP,3
strayed,1,7,2.4113235755105976e-06,18.661743310145763,VBD,1
streak,3,6,7.233970726531793e-06,17.076780809424605,NN,3
streaked,10,8,2.4113235755105977e-05,15.339815215258401,VBD,3
streaking,3,9,7.233970726531793e-06,17.076780809424605,NNP,2
streaks,6,7,1.4467941453063586e-05,16.076780809424605,VBZ,4
stream,24,6,5.7871765812254345e-05,14.076780809424607,NN,5
streamers,3,9,7.233970726531793e-06,17.076780809424605,NNP,3
streaming,9,9,2.170191217959538e-05,15.49181830870345,VBG,2
streamlets,1,10,2.4113235755105976e-06,18.661743310145763,NNS,1
streamlined,1,11,2.4113235755105976e-06,18.661743310145763,VBD,2
streams,7,7,1.6879265028574186e-05,15.854388388088159,NNS,3
street,172,6,0.0004147476549878228,11.235478555443665,NN,4
streetit,1,8,2.4113235755105976e-06,18.661743310145763,NN,1
streetlamp,1,10,2.4113235755105976e-06,18.661743310145763,NN,1
streetlight,1,11,2.4113235755105976e-06,18.661743310145763,NN,3
streetlights,2,12,4.822647151021195e-06,17.661743310145763,NN,2
streets,15,7,3.616985363265897e-05,14.754852714537245,NNS,5
streetscene,1,11,2.4113235755105976e-06,18.661743310145763,NNP,1
streetwalkers,1,13,2.4113235755105976e-06,18.661743310145763,NN,1
strength,30,8,7.233970726531794e-05,13.754852714537245,NN,5
strengthfeel,1,12,2.4113235755105976e-06,18.661743310145763,NN,1
stress,7,6,1.6879265028574186e-05,15.854388388088159,NNP,5
stressed,2,8,4.822647151021195e-06,17.661743310145763,VBD,2
stressful,1,9,2.4113235755105976e-06,18.661743310145763,VB,1
stretch,7,7,1.6879265028574186e-05,15.854388388088159,NN,4
stretched,15,9,3.616985363265897e-05,14.754852714537245,VBN,3
stretcher,9,9,2.170191217959538e-05,15.49181830870345,NN,4
stretchers,2,10,4.822647151021195e-06,17.661743310145763,NN,1
stretches,11,9,2.6524559330616575e-05,15.202311691508466,NNS,5
stretching,11,10,2.6524559330616575e-05,15.202311691508466,VBG,3
strewn,4,6,9.64529430204239e-06,16.661743310145763,NN,4
striations,1,10,2.4113235755105976e-06,18.661743310145763,NNP,1
stricken,8,8,1.929058860408478e-05,15.661743310145763,JJ,5
strictly,2,8,4.822647151021195e-06,17.661743310145763,RB,1
strideand,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
strides,4,7,9.64529430204239e-06,16.661743310145763,VBZ,3
stridestoward,1,13,2.4113235755105976e-06,18.661743310145763,VBD,1
striding,2,8,4.822647151021195e-06,17.661743310145763,VBG,2
strike,20,6,4.822647151021195e-05,14.339815215258401,VB,5
strikes,10,7,2.4113235755105977e-05,15.339815215258401,VBZ,3
striking,4,8,9.64529430204239e-06,16.661743310145763,VBG,3
strikingly,2,10,4.822647151021195e-06,17.661743310145763,RB,1
string,12,6,2.8935882906127173e-05,15.076780809424607,NN,3
stringbean,2,10,4.822647151021195e-06,17.661743310145763,NNP,1
strings,5,7,1.2056617877552988e-05,16.3398152152584,NNS,3
stringy,2,7,4.822647151021195e-06,17.661743310145763,VB,3
strip,5,5,1.2056617877552988e-05,16.3398152152584,NN,2
striped,4,7,9.64529430204239e-06,16.661743310145763,VBD,5
stripped,1,8,2.4113235755105976e-06,18.661743310145763,VBN,2
stripper,2,8,4.822647151021195e-06,17.661743310145763,NN,1
stripping,1,9,2.4113235755105976e-06,18.661743310145763,VBG,1
strips,3,6,7.233970726531793e-06,17.076780809424605,VBZ,3
strobe,5,6,1.2056617877552988e-05,16.3398152152584,NNP,2
strobes,2,7,4.822647151021195e-06,17.661743310145763,NNP,3
strobing,3,8,7.233970726531793e-06,17.076780809424605,NNP,3
stroke,6,6,1.4467941453063586e-05,16.076780809424605,NN,2
strokes,11,7,2.6524559330616575e-05,15.202311691508466,NNS,4
stroking,2,8,4.822647151021195e-06,17.661743310145763,VBG,1
stroller,4,8,9.64529430204239e-06,16.661743310145763,NN,2
strolls,2,7,4.822647151021195e-06,17.661743310145763,NNS,2
strong,29,6,6.992838368980734e-05,13.80376231501819,JJ,7
stronger,4,8,9.64529430204239e-06,16.661743310145763,JJR,3
strongest,1,9,2.4113235755105976e-06,18.661743310145763,JJS,1
strongly,4,8,9.64529430204239e-06,16.661743310145763,RB,2
struck,11,6,2.6524559330616575e-05,15.202311691508466,VBN,8
strucka,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
structure,8,9,1.929058860408478e-05,15.661743310145763,NN,2
structures,1,10,2.4113235755105976e-06,18.661743310145763,NNS,2
struggle,11,8,2.6524559330616575e-05,15.202311691508466,VBP,4
struggles,59,9,0.00014226809095512527,12.779100260783922,VBZ,6
struggling,23,10,5.546044223674375e-05,14.13818135408875,VBG,6
strums,1,6,2.4113235755105976e-06,18.661743310145763,NNS,2
strung,8,6,1.929058860408478e-05,15.661743310145763,NN,5
strutemyer,2,10,4.822647151021195e-06,17.661743310145763,NNP,1
strutemyers,5,11,1.2056617877552988e-05,16.3398152152584,NNP,2
struts,1,6,2.4113235755105976e-06,18.661743310145763,VBZ,1
strutting,2,9,4.822647151021195e-06,17.661743310145763,NN,2
stu,33,3,7.957367799184972e-05,13.61734919078731,NNP,4
stuart,4,6,9.64529430204239e-06,16.661743310145763,NNP,2
stubs,4,5,9.64529430204239e-06,16.661743310145763,VBD,3
stucco,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
stuck,29,5,6.992838368980734e-05,13.80376231501819,VBN,8
stuck3,1,6,2.4113235755105976e-06,18.661743310145763,VBZ,1
stucky,26,6,6.269441296327555e-05,13.96130359200467,NNP,3
studded,1,7,2.4113235755105976e-06,18.661743310145763,VBN,2
student,23,7,5.546044223674375e-05,14.13818135408875,NN,4
students,41,8,9.88642665959345e-05,13.304191305527679,NNS,3
studied,2,7,4.822647151021195e-06,17.661743310145763,VBD,2
studies,36,7,8.680764871838151e-05,13.49181830870345,NNS,3
studio,17,6,4.099250078368016e-05,14.574280468895424,NN,2
studiolo,7,8,1.6879265028574186e-05,15.854388388088159,NNP,1
studs,1,5,2.4113235755105976e-06,18.661743310145763,NNS,1
study,22,5,5.304911866123315e-05,14.202311691508466,NNP,5
studying,10,8,2.4113235755105977e-05,15.339815215258401,VBG,1
stuff,64,5,0.00015432470883267824,12.661743310145763,NN,7
stuffed,18,7,4.340382435919076e-05,14.49181830870345,NN,5
stuffeo,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
stuffin,1,7,2.4113235755105976e-06,18.661743310145763,JJ,1
stuffing,6,8,1.4467941453063586e-05,16.076780809424605,VBG,3
stuffs,14,6,3.375853005714837e-05,14.854388388088159,VBZ,6
stuffy,1,6,2.4113235755105976e-06,18.661743310145763,NNP,1
stumble,4,7,9.64529430204239e-06,16.661743310145763,JJ,3
stumbled,2,8,4.822647151021195e-06,17.661743310145763,VBD,2
stumbles,45,8,0.0001085095608979769,13.169890213816089,VBZ,6
stumblesfalls,2,13,4.822647151021195e-06,17.661743310145763,VBZ,1
stumbling,5,9,1.2056617877552988e-05,16.3398152152584,VBG,4
stumlbes,1,8,2.4113235755105976e-06,18.661743310145763,VBZ,1
stump,3,5,7.233970726531793e-06,17.076780809424605,NN,1
stumps,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
stun,5,4,1.2056617877552988e-05,16.3398152152584,NN,2
stung,3,5,7.233970726531793e-06,17.076780809424605,JJ,3
stunned,49,7,0.00011815485520001929,13.047033466030555,NN,6
stunning,4,8,9.64529430204239e-06,16.661743310145763,JJ,2
stunningly,2,10,4.822647151021195e-06,17.661743310145763,RB,1
stunt,1,5,2.4113235755105976e-06,18.661743310145763,NN,3
stupefied,2,9,4.822647151021195e-06,17.661743310145763,JJ,1
stupid,32,6,7.716235441633912e-05,13.661743310145763,JJ,7
stupidest,1,9,2.4113235755105976e-06,18.661743310145763,JJS,1
stupidity,1,9,2.4113235755105976e-06,18.661743310145763,NN,1
stupidly,1,8,2.4113235755105976e-06,18.661743310145763,RB,2
stupor,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
stus,3,4,7.233970726531793e-06,17.076780809424605,NNP,1
style,22,5,5.304911866123315e-05,14.202311691508466,NN,5
stylish,2,7,4.822647151021195e-06,17.661743310145763,JJ,1
stylist,1,7,2.4113235755105976e-06,18.661743310145763,NN,1
stylized,1,8,2.4113235755105976e-06,18.661743310145763,VBN,1
stymied,1,7,2.4113235755105976e-06,18.661743310145763,NNP,1
styrofoam,4,9,9.64529430204239e-06,16.661743310145763,NNP,2
su1table,1,8,2.4113235755105976e-06,18.661743310145763,JJ,1
suaha,1,5,2.4113235755105976e-06,18.661743310145763,NN,1
sub,7,3,1.6879265028574186e-05,15.854388388088159,NN,3
subaru,1,6,2.4113235755105976e-06,18.661743310145763,NN,1
subclass,1,8,2.4113235755105976e-06,18.661743310145763,NN,1
subconscious,2,12,4.822647151021195e-06,17.661743310145763,JJ,1
subconsciously,3,14,7.233970726531793e-06,17.076780809424605,RB,1
subdue,1,6,2.4113235755105976e-06,18.661743310145763,VB,1
subdued,4,7,9.64529430204239e-06,16.661743310145763,NNP,4
subhead,1,7,2.4113235755105976e-06,18.661743310145763,JJ,1
subject,14,7,3.375853005714837e-05,14.854388388088159,NNP,3
subjective,1,10,2.4113235755105976e-06,18.661743310145763,NN,2
subjects,1,8,2.4113235755105976e-06,18.661743310145763,NNS,3
subliminal,1,10,2.4113235755105976e-06,18.661743310145763,JJ,1
submerged,2,9,4.822647151021195e-06,17.661743310145763,VBD,2
submission,1,10,2.4113235755105976e-06,18.661743310145763,NN,1
submit,1,6,2.4113235755105976e-06,18.661743310145763,VB,1
submitted,1,9,2.4113235755105976e-06,18.661743310145763,VBN,1
submitting,1,10,2.4113235755105976e-06,18.661743310145763,NN,1
subpoenaed,1,10,2.4113235755105976e-06,18.661743310145763,VBZ,1
subsequent,1,10,2.4113235755105976e-06,18.661743310145763,JJ,1
subservient,1,11,2.4113235755105976e-06,18.661743310145763,JJ,1
subsides,1,8,2.4113235755105976e-06,18.661743310145763,NNS,2
subsidiary,1,10,2.4113235755105976e-06,18.661743310145763,NN,1
subsidies,1,9,2.4113235755105976e-06,18.661743310145763,NNS,1
substance,5,9,1.2056617877552988e-05,16.3398152152584,NN,1
substitute,1,10,2.4113235755105976e-06,18.661743310145763,NN,2
substituting,1,12,2.4113235755105976e-06,18.661743310145763,VBG,1
subterranean,1,12,2.4113235755105976e-06,18.661743310145763,JJ,1
subtitled,1,9,2.4113235755105976e-06,18.661743310145763,NNP,3
